DateTime,PairID,PairName,Open,High,Low,Close,Volume,Spread,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Middle,BB_Lower,ATR_14,SignalScore,TradingSignal,NextClose,Direction,PriceChange,MarketReturn,GrossPnL,TransactionCost,NetPnL,CumulativePnL,PortfolioValue,RunningMax,DrawdownPct
2023-01-03 13:00:00,1,EUR/USD,1.07148,1.07186,1.07148,1.0717,2909,0.9,1.073001,1.0754936,1.0720802242442231,1.0733558571105295,42.25074037512446,-0.0012756328663061,-0.0012508677767567,-2.476508954945937e-05,1.07723272429706,1.073001,1.06876927570294,0.0012078571428571,-3,STRONG_SELL,1.07204,-1,0.00034000000000000696,0.0003172529625828188,-3.1725296258281883,1.0,-4.172529625828188,-15.28128643850758,99984.7187135615,100004.65594247339,-0.019936300689199587
2023-01-03 14:00:00,1,EUR/USD,1.07253,1.07253,1.07176,1.07204,2823,1.1,1.072832,1.0753454,1.0720740358989582,1.0732583862134533,49.044585987262,-0.001184350314495,-0.0012375642843043,5.32139698093308e-05,1.0769246460363633,1.072832,1.0687393539636367,0.0011778571428571,-1,HOLD,1.07247,0,0.00042999999999993044,0.00040110443640156186,0.0,0.0,0.0,-15.28128643850758,99984.7187135615,100004.65594247339,-0.019936300689199587
2023-01-03 15:00:00,1,EUR/USD,1.07249,1.07266,1.07223,1.07247,4874,2.0,1.072691,1.075172,1.0721349534529647,1.073199987234679,53.55249204665913,-0.0010650337817141,-0.0012030581837863,0.0001380244020721,1.0766180446903508,1.072691,1.0687639553096493,0.0011007142857142,-1,HOLD,1.07258,0,0.0001100000000000545,0.00010256697157035114,0.0,0.0,0.0,-15.28128643850758,99984.7187135615,100004.65594247339,-0.019936300689199587
2023-01-03 16:00:00,1,EUR/USD,1.07274,1.07299,1.07256,1.07258,6158,1.3,1.0724605,1.0750056,1.0722034221525087,1.0731540622543323,55.01066098081089,-0.0009506401018235,-0.0011525745673937,0.0002019344655702,1.0757679618985772,1.0724605,1.069153038101423,0.0011007142857142,-1,HOLD,1.07361,0,0.0010299999999998644,0.0009603013295044325,0.0,0.0,0.0,-15.28128643850758,99984.7187135615,100004.65594247339,-0.019936300689199587
2023-01-03 17:00:00,1,EUR/USD,1.07357,1.07425,1.07263,1.07361,4856,1.5,1.072226,1.0748706,1.0724198187444305,1.073187835420678,62.65182186234748,-0.0007680166762475,-0.0010756629891645,0.0003076463129169,1.0741771659132593,1.072226,1.0702748340867403,0.0011685714285713,-1,HOLD,1.0727,0,-0.0009099999999999664,-0.0008476076042510469,-0.0,0.0,-0.0,-15.28128643850758,99984.7187135615,100004.65594247339,-0.019936300689199587
2023-01-03 18:00:00,1,EUR/USD,1.07253,1.07303,1.07156,1.0727,2039,2.0,1.0721205,1.0747152000000002,1.0724629235529797,1.0731516994635908,53.62903225806465,-0.0006887759106111,-0.0009982855734538,0.0003095096628427,1.0736702704414092,1.0721205,1.070570729558591,0.0012285714285713,-1,HOLD,1.07287,0,0.00017000000000000348,0.00015847860538827584,0.0,0.0,0.0,-15.28128643850758,99984.7187135615,100004.65594247339,-0.019936300689199587
2023-01-03 19:00:00,1,EUR/USD,1.07305,1.07389,1.07267,1.07287,4842,1.0,1.0721005,1.074595,1.072525550698675,1.0731308328366582,51.21951219512167,-0.0006052821379831,-0.0009196848863597,0.0003144027483765,1.073597225900446,1.0721005,1.0706037740995542,0.0011999999999999,-1,HOLD,1.07145,0,-0.0014199999999999768,-0.0013235527137490813,-0.0,0.0,-0.0,-15.28128643850758,99984.7187135615,100004.65594247339,-0.019936300689199587
2023-01-03 20:00:00,1,EUR/USD,1.0713,1.07243,1.07082,1.07145,1265,2.0,1.072062,1.0744497999999998,1.0723600813604173,1.0730063267006094,45.52309142318574,-0.000646245340192,-0.0008649969771261,0.0002187516369341,1.0735851629141926,1.072062,1.0705388370858075,0.001272857142857,-1,HOLD,1.0729,0,0.0014499999999999513,0.0013533062672079438,0.0,0.0,0.0,-15.28128643850758,99984.7187135615,100004.65594247339,-0.019936300689199587
2023-01-03 21:00:00,1,EUR/USD,1.07211,1.07305,1.07211,1.0729,1899,1.1,1.072117,1.0743352,1.072443145766507,1.0729984506487125,51.95344970906052,-0.0005553048822055,-0.000803058558142,0.0002477536759365,1.073679266908934,1.072117,1.070554733091066,0.0013457142857142,-1,HOLD,1.07291,0,1.0000000000065512e-05,9.320533134556354e-06,0.0,0.0,0.0,-15.28128643850758,99984.7187135615,100004.65594247339,-0.019936300689199587
2023-01-03 22:00:00,1,EUR/USD,1.07311,1.07311,1.07266,1.07291,1747,1.9,1.0721805,1.0742196,1.072514969494737,1.0729918987488078,51.59128978224471,-0.0004769292540711,-0.0007378326973278,0.0002609034432567,1.0737642261193354,1.0721805,1.0705967738806643,0.0012985714285713,-1,HOLD,1.07275,0,-0.00015999999999993797,-0.00014912714020741532,-0.0,0.0,-0.0,-15.28128643850758,99984.7187135615,100004.65594247339,-0.019936300689199587
2023-01-03 23:00:00,1,EUR/USD,1.07309,1.07349,1.07247,1.07275,6442,1.2,1.0722625,1.074126,1.072551128034008,1.0729739803229703,57.03703703703782,-0.0004228522889624,-0.0006748366156547,0.0002519843266923,1.073781348247855,1.0722625,1.070743651752145,0.0012528571428571,-1,HOLD,1.07311,0,0.00035999999999991594,0.000335586110463683,0.0,0.0,0.0,-15.28128643850758,99984.7187135615,100004.65594247339,-0.019936300689199587
2023-01-04 00:00:00,1,EUR/USD,1.07315,1.07351,1.07228,1.07311,5375,1.5,1.072319,1.0740092,1.0726371083364683,1.0729840558546022,54.1501976284583,-0.0003469475181339,-0.0006092587961506,0.0002623112780167,1.0738771622103287,1.072319,1.0707608377896711,0.0012607142857142,-1,HOLD,1.07318,0,7.00000000000145e-05,6.523096420685158e-05,0.0,0.0,0.0,-15.28128643850758,99984.7187135615,100004.65594247339,-0.019936300689199587
2023-01-04 01:00:00,1,EUR/USD,1.07285,1.07373,1.07285,1.07318,2605,0.8,1.072346,1.0739062,1.0727206301308578,1.0729985702357427,57.87278415015725,-0.0002779401048849,-0.0005429950578974,0.0002650549530125,1.0739457420844791,1.072346,1.0707462579155207,0.0012728571428571,-1,HOLD,1.07387,0,0.0006900000000000794,0.0006429489927133187,0.0,0.0,0.0,-15.28128643850758,99984.7187135615,100004.65594247339,-0.019936300689199587
2023-01-04 02:00:00,1,EUR/USD,1.07409,1.07461,1.07336,1.07387,5060,1.3,1.0724195,1.0738398,1.072897456264572,1.0730631205886507,71.4776632302416,-0.0001656643240788,-0.0004675289111337,0.0003018645870549,1.0741586888611503,1.0724195,1.07068031113885,0.0012364285714285,-2,SELL,1.07199,-1,-0.0018800000000001038,-0.001750677456303001,17.50677456303001,1.0,16.50677456303001,1.22548812452243,100001.22548812452,100004.65594247339,-0.003430294636323872
2023-01-04 03:00:00,1,EUR/USD,1.07205,1.07246,1.07191,1.07199,1006,1.7,1.0723975,1.0737428,1.072757847608484,1.072983630174677,51.60575858250225,-0.0002257825661926,-0.0004191796421455,0.0001933970759528,1.0741472293023753,1.0723975,1.0706477706976243,0.0012521428571428,-1,HOLD,1.07373,0,0.0017400000000000748,0.0016231494696779586,0.0,0.0,0.0,1.22548812452243,100001.22548812452,100004.65594247339,-0.003430294636323872
2023-01-04 04:00:00,1,EUR/USD,1.07371,1.07447,1.07282,1.07373,3612,1.4,1.0724575,1.0737152,1.0729074095148712,1.0730389168284042,58.101629913710354,-0.000131507313533,-0.000361645176423,0.0002301378628899,1.07430587766704,1.0724575,1.07060912233296,0.0013699999999999,-1,HOLD,1.0737,0,-2.999999999997449e-05,-2.7939984912384388e-05,-0.0,0.0,-0.0,1.22548812452243,100001.22548812452,100004.65594247339,-0.003430294636323872
2023-01-04 05:00:00,1,EUR/USD,1.07366,1.0743,1.07292,1.0737,2870,1.0,1.072581,1.0737154,1.0730293465125833,1.0730878859522262,56.13160518444699,-5.853943964284625e-05,-0.0003010240290669,0.0002424845894241,1.0744140520996446,1.072581,1.0707479479003554,0.0014242857142857,-1,HOLD,1.07409,0,0.00038999999999989043,0.0003632299525005964,0.0,0.0,0.0,1.22548812452243,100001.22548812452,100004.65594247339,-0.003430294636323872
2023-01-04 06:00:00,1,EUR/USD,1.07375,1.07459,1.07375,1.07409,2888,1.6,1.072672,1.0737169999999998,1.0731925239721858,1.0731621166224317,57.32298739088228,3.0407349754124624e-05,-0.0002347377533027,0.0002651451030568,1.074617311232036,1.072672,1.0707266887679645,0.0014507142857142,1,HOLD,1.07512,0,0.0010300000000000864,0.0009589512983084159,0.0,0.0,0.0,1.22548812452243,100001.22548812452,100004.65594247339,-0.003430294636323872
2023-01-04 07:00:00,1,EUR/USD,1.07485,1.07536,1.07485,1.07512,2254,0.9,1.0728445,1.0737252000000002,1.0734890587456956,1.07330714502077,57.3229873908832,0.0001819137249254,-0.0001514074576571,0.0003333211825826,1.0750145688807913,1.0728445,1.070674431119209,0.0014221428571428,0,HOLD,1.075,0,-0.00012000000000012001,-0.0001116154475780564,-0.0,0.0,-0.0,1.22548812452243,100001.22548812452,100004.65594247339,-0.003430294636323872
2023-01-04 08:00:00,1,EUR/USD,1.07461,1.07556,1.07461,1.075,7961,0.8,1.0730885,1.0737134,1.0737215112463578,1.0734325416858983,62.0798319327727,0.0002889695604595,-6.333205403378955e-05,0.0003523016144933,1.075056734849062,1.0730885,1.0711202651509375,0.0013435714285714,1,HOLD,1.07504,0,4.0000000000040004e-05,3.720930232561861e-05,0.0,0.0,0.0,1.22548812452243,100001.22548812452,100004.65594247339,-0.003430294636323872
2023-01-04 09:00:00,1,EUR/USD,1.07531,1.07531,1.07439,1.07504,2185,1.7,1.0732555,1.0737198,1.0739243556699951,1.073551612672128,61.554845580404425,0.000372742997867,2.388295634637801e-05,0.0003488600415206,1.0752932435921574,1.0732555,1.0712177564078424,0.0013221428571428,1,HOLD,1.07447,0,-0.0005699999999999594,-0.0005302128292900351,-0.0,0.0,-0.0,1.22548812452243,100001.22548812452,100004.65594247339,-0.003430294636323872
2023-01-04 10:00:00,1,EUR/USD,1.07373,1.07478,1.07373,1.07447,1397,1.4,1.0733770000000002,1.0737206,1.0740083009515344,1.0736196413630816,67.6814988290395,0.0003886595884527,9.68382827676624e-05,0.0002918213056851,1.0753993082174405,1.0733770000000002,1.07135469178256,0.0012692857142857,1,HOLD,1.07594,0,0.0014699999999998603,0.0013681163736538576,0.0,0.0,0.0,1.22548812452243,100001.22548812452,100004.65594247339,-0.003430294636323872
2023-01-04 11:00:00,1,EUR/USD,1.07595,1.07639,1.07541,1.07594,4838,1.4,1.0735505,1.0737404000000002,1.0743054854205292,1.0737915197806311,67.75700934579373,0.000513965639898,0.0001802637541937,0.0003337018857042,1.0758248649200346,1.0735505,1.0712761350799656,0.0012921428571428,0,HOLD,1.0758,0,-0.00013999999999980695,-0.00013011877985743346,-0.0,0.0,-0.0,1.22548812452243,100001.22548812452,100004.65594247339,-0.003430294636323872
2023-01-04 12:00:00,1,EUR/USD,1.07586,1.07631,1.07493,1.0758,2042,0.8,1.0737115,1.073767,1.0745354107404477,1.073940296093177,66.6283084004609,0.0005951146472706,0.0002632339328091,0.0003318807144615,1.0761467868630354,1.0737115,1.0712762131369644,0.0013585714285714,1,HOLD,1.07427,0,-0.0015300000000000313,-0.0014221974344674022,-0.0,0.0,-0.0,1.22548812452243,100001.22548812452,100004.65594247339,-0.003430294636323872
2023-01-04 13:00:00,1,EUR/USD,1.07402,1.07484,1.07392,1.07427,2501,1.9,1.0737445,1.0737546,1.0744945783188404,1.0739647186047936,57.55467196819072,0.0005298597140468,0.0003165590890566,0.0002133006249901,1.0761918528126293,1.0737445,1.071297147187371,0.00142,1,HOLD,1.07608,0,0.0018099999999998673,0.0016848650711644812,0.0,0.0,0.0,1.22548812452243,100001.22548812452,100004.65594247339,-0.003430294636323872
2023-01-04 14:00:00,1,EUR/USD,1.07656,1.07656,1.07608,1.07608,3098,1.5,1.0739135000000002,1.0737552,1.0747384893467111,1.0741214061155495,62.90182450043415,0.0006170832311616,0.0003766639174776,0.0002404193136839,1.076518865112308,1.0739135000000002,1.0713081348876925,0.0014957142857142,3,STRONG_BUY,1.07515,1,-0.0009299999999998754,-0.0008642480113001593,-8.642480113001593,1.0,-9.642480113001593,-8.416991988479163,99991.58300801153,100004.65594247339,-0.013072325821889203
2023-01-04 15:00:00,1,EUR/USD,1.07503,1.07539,1.0743,1.07515,2134,1.2,1.0740275,1.0737262,1.0748017986779863,1.0741975982551384,57.96281325788223,0.0006042004228479,0.0004221712185517,0.0001820292042962,1.0766401322681214,1.0740275,1.0714148677318784,0.00156,3,STRONG_BUY,1.07615,1,0.0009999999999998899,0.0009301027763566849,9.301027763566848,1.0,8.301027763566848,-0.1159642249123145,99999.88403577509,100004.65594247339,-0.0047716845314104495
2023-01-04 16:00:00,1,EUR/USD,1.07633,1.07718,1.0754,1.07615,2153,1.0,1.0742625,1.0736966,1.0750092142659884,1.0743422206066096,58.99053627760218,0.0006669936593788,0.0004711357067171,0.0001958579526616,1.076741029912332,1.0742625,1.071783970087668,0.0016028571428571,3,STRONG_BUY,1.07563,1,-0.0005199999999998539,-0.000483204014310137,-4.83204014310137,1.0,-5.83204014310137,-5.9480043680136845,99994.05199563199,100004.65594247339,-0.010603453150715755
2023-01-04 17:00:00,1,EUR/USD,1.07482,1.07607,1.07482,1.07563,4197,2.0,1.074399,1.0736618,1.0751047197635286,1.0744376116727867,66.0777385159024,0.0006671080907418,0.000510330183522,0.0001567779072198,1.0768622362110825,1.074399,1.0719357637889178,0.0015578571428571,3,STRONG_BUY,1.07537,1,-0.000260000000000149,-0.0002417188066529838,-2.417188066529838,1.0,-3.417188066529838,-9.365192434543523,99990.63480756545,100004.65594247339,-0.014020482122350611
2023-01-04 18:00:00,1,EUR/USD,1.07561,1.07586,1.07506,1.07537,3829,1.9,1.074522,1.0736318,1.075145532107601,1.0745066774748024,58.33333333333314,0.0006388546327986,0.0005360350733774,0.0001028195594212,1.0769169033603196,1.074522,1.0721270966396803,0.0014378571428571,3,STRONG_BUY,1.07432,1,-0.0010499999999999954,-0.0009764081199959042,-9.764081199959042,1.0,-10.764081199959042,-20.129273634502567,99979.8707263655,100004.65594247339,-0.02478406217621426
2023-01-04 19:00:00,1,EUR/USD,1.07462,1.07542,1.07345,1.07432,2036,1.0,1.0746005,1.0735662,1.0750185271679702,1.074492849513706,52.85451197053349,0.0005256776542641,0.0005339635895547,-8.285935290605617e-06,1.0768493123181166,1.0746005,1.0723516876818835,0.0014799999999999,1,HOLD,1.0735,0,-0.0008200000000000429,-0.0007632735125475119,-0.0,0.0,-0.0,-20.129273634502567,99979.8707263655,100004.65594247339,-0.02478406217621426
2023-01-04 20:00:00,1,EUR/USD,1.07351,1.07447,1.07262,1.0735,3394,1.1,1.07462,1.0735278,1.074784907603667,1.0744193051052833,47.38706820194813,0.0003656024983837,0.0005002913713205,-0.0001346888729367,1.076820641054929,1.07462,1.0724193589450708,0.0015485714285714,1,HOLD,1.07253,0,-0.0009699999999999154,-0.0009035863996273083,-0.0,0.0,-0.0,-20.129273634502567,99979.8707263655,100004.65594247339,-0.02478406217621426
2023-01-04 21:00:00,1,EUR/USD,1.07342,1.07342,1.07238,1.07253,1332,0.9,1.0745875,1.0734726,1.0744379987415644,1.074279356578966,38.46838824576923,0.0001586421625983,0.0004319615295761,-0.0002733193669778,1.076894321691375,1.0745875,1.0722806783086252,0.0015378571428571,1,HOLD,1.0716,0,-0.0009299999999998754,-0.0008671086123463916,-0.0,0.0,-0.0,-20.129273634502567,99979.8707263655,100004.65594247339,-0.02478406217621426
2023-01-04 22:00:00,1,EUR/USD,1.07142,1.07181,1.07107,1.0716,4527,1.7,1.074474,1.0733608,1.0740013835505544,1.074080885721265,35.880398671096,-7.950217071051036e-05,0.0003296687895187,-0.0004091709602292,1.0771268824442792,1.074474,1.0718211175557206,0.0015742857142857,0,HOLD,1.07039,0,-0.0012100000000001554,-0.0011291526689064533,-0.0,0.0,-0.0,-20.129273634502567,99979.8707263655,100004.65594247339,-0.02478406217621426
2023-01-04 23:00:00,1,EUR/USD,1.06983,1.07078,1.06909,1.07039,1778,1.9,1.074394,1.0732026,1.0734457860812383,1.073807486778949,32.39969719909047,-0.0003617006977107,0.0001913948920728,-0.0005530955897836,1.0774309749492077,1.074394,1.0713570250507929,0.0016878571428571,0,HOLD,1.07079,0,0.00039999999999995595,0.00037369556890475057,0.0,0.0,0.0,-20.129273634502567,99979.8707263655,100004.65594247339,-0.02478406217621426
2023-01-05 00:00:00,1,EUR/USD,1.07074,1.07111,1.07074,1.07079,5344,1.0,1.074247,1.0731222,1.0730372036072016,1.0735839692397675,35.889570552145955,-0.0005467656325661,4.376278714506138e-05,-0.0005905284197112,1.0776783115491566,1.074247,1.0708156884508433,0.0016457142857142,0,HOLD,1.07106,0,0.00026999999999999247,0.0002521502815678074,0.0,0.0,0.0,-20.129273634502567,99979.8707263655,100004.65594247339,-0.02478406217621426
2023-01-05 01:00:00,1,EUR/USD,1.07096,1.07138,1.07075,1.07106,2541,1.8,1.0741150000000002,1.073078,1.0727330184368629,1.0733970085553406,29.39189189189088,-0.0006639901184777,-9.778779397949706e-05,-0.0005662023244982,1.0778265835746468,1.0741150000000002,1.0704034164253535,0.0015535714285714,0,HOLD,1.07137,0,0.00031000000000003247,0.0002894328982503618,0.0,0.0,0.0,-20.129273634502567,99979.8707263655,100004.65594247339,-0.02478406217621426
2023-01-05 02:00:00,1,EUR/USD,1.07127,1.07249,1.07091,1.07137,5434,1.3,1.073979,1.0730609999999998,1.0725233232927305,1.0732468597734637,31.557035803495864,-0.0007235364807332,-0.0002229375313302,-0.0005005989494029,1.0778884966697178,1.073979,1.0700695033302825,0.0015678571428571,-1,HOLD,1.07094,0,-0.00042999999999993044,-0.00040135527408825193,-0.0,0.0,-0.0,-20.129273634502567,99979.8707263655,100004.65594247339,-0.02478406217621426
2023-01-05 03:00:00,1,EUR/USD,1.07127,1.0713,1.06974,1.07094,1955,1.4,1.07377,1.0730438,1.0722797350938489,1.0730759812717254,34.73877176901834,-0.0007962461778767,-0.0003375992606395,-0.0004586469172372,1.0778651781659083,1.07377,1.0696748218340917,0.0015499999999999,-1,HOLD,1.07129,0,0.0003500000000000725,0.00032681569462348264,0.0,0.0,0.0,-20.129273634502567,99979.8707263655,100004.65594247339,-0.02478406217621426
2023-01-05 04:00:00,1,EUR/USD,1.07058,1.0714,1.07058,1.07129,3353,0.9,1.0735845000000002,1.0730368,1.0721274681563335,1.0729436863627086,24.656084656084744,-0.0008162182063751,-0.0004333230497866,-0.0003828951565884,1.0777799635902183,1.0735845000000002,1.0693890364097818,0.0014449999999999,0,HOLD,1.07211,0,0.0008199999999998209,0.0007654323292477488,0.0,0.0,0.0,-20.129273634502567,99979.8707263655,100004.65594247339,-0.02478406217621426
2023-01-05 05:00:00,1,EUR/USD,1.07183,1.0722,1.07181,1.07211,2440,1.8,1.073438,1.0730568,1.0721247807476668,1.0728819318173228,33.72591006423845,-0.000757151069656,-0.0004980886537605,-0.0002590624158954,1.0776240801913517,1.073438,1.069251919808648,0.0013828571428571,-1,HOLD,1.07279,0,0.0006800000000000139,0.0006342632752236375,0.0,0.0,0.0,-20.129273634502567,99979.8707263655,100004.65594247339,-0.02478406217621426
2023-01-05 06:00:00,1,EUR/USD,1.07287,1.07401,1.07269,1.07279,2369,1.1,1.073354,1.073073,1.0722271221711026,1.0728751220530766,31.374722838136904,-0.0006479998819739,-0.0005280708994032,-0.0001199289825707,1.0775202624926783,1.073354,1.069187737507321,0.0013735714285714,-1,HOLD,1.07188,0,-0.0009099999999999664,-0.0008482554833657719,-0.0,0.0,-0.0,-20.129273634502567,99979.8707263655,100004.65594247339,-0.02478406217621426
2023-01-05 07:00:00,1,EUR/USD,1.07177,1.07269,1.07166,1.07188,4512,1.8,1.073151,1.0730578,1.0721737187601637,1.0728014093084042,30.074388947926806,-0.0006276905482405,-0.0005479948291706,-7.969571906984692e-05,1.07718011456905,1.073151,1.06912188543095,0.0013592857142856,-1,HOLD,1.07159,0,-0.00028999999999990145,-0.00027055267380667747,-0.0,0.0,-0.0,-20.129273634502567,99979.8707263655,100004.65594247339,-0.02478406217621426
2023-01-05 08:00:00,1,EUR/USD,1.07171,1.07211,1.07135,1.07159,4352,1.7,1.0729405,1.0730416,1.0720839158739848,1.0727116752855594,29.978813559321893,-0.0006277594115746,-0.0005639477456514,-6.38116659231944e-05,1.0768241687755136,1.0729405,1.069056831224486,0.0013564285714285,-2,SELL,1.0706,-1,-0.0009900000000000464,-0.0009238608049720942,9.238608049720941,1.0,8.238608049720941,-11.890665584781626,99988.10933441522,100004.65594247339,-0.016545837693483455
2023-01-05 09:00:00,1,EUR/USD,1.07008,1.07134,1.07006,1.0706,3430,1.2,1.072757,1.073005,1.071855621124141,1.0725552548940365,30.170575692963453,-0.0006996337698954,-0.0005910849505002,-0.0001085488193951,1.076722127461946,1.072757,1.068791872538054,0.0013249999999999,-3,STRONG_SELL,1.0687,-1,-0.0019000000000000128,-0.0017747057724640507,17.747057724640506,1.0,16.747057724640506,4.85639213985888,100004.85639213986,100004.85639213986,0.0
